name,last_updated,Biopesticide type,Substance groups,Mode of action,Uses,Target pests,Target host,CAS RN,PubChem CID,Molecular mass,Physical state,url
Colletotrichum gloeosporioides f. sp. malvae,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1711.htm
Colletotrichum gloeosporioidides f. sp. Aeschynomene,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1709.htm
Comfrey extract,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3663.htm
Comperia merceti,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2205.htm
Comperiella bifascita,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2330.htm
Conidiobolus thromboides,25/05/2024,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3593.htm
Coniothyrium minitans,27/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1464.htm
Copidosoma floridanum,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2320.htm
Copidosoma truncatellum,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2319.htm
Copper I oxide,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/176.htm
Copper II acetate,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/172.htm
Copper II chloride,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/174.htm
Copper oxychloride,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/177.htm
Cordyceps Javanica,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3490.htm
Corn gluton meal,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/4069.htm
Cornmint oil,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3822.htm
Coronatine,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2645.htm
COS-OGA,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2689.htm
Cotesia flavipes,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2302.htm
Cotesia glomerata,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2299.htm
Cotesia marginiventris,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2301.htm
Cotesia medicaginis,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2314.htm
Cotesia plutellae,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2300.htm
Cotesia ruficrus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2303.htm
Cottonseed oil,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3500.htm
Cow milk,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3266.htm
Coyote urine,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2161.htm
Cresol,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/4031.htm
Cryolite,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2543.htm
Cryphonectria parasitica (Murrill) Barr,27/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1712.htm
Cryptococcus albidus,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1713.htm
Cryptolaemus montrouzieri,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2206.htm
Curcumenol,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/4032.htm
Cybocephalus nipponicus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2219.htm
Cydia pomonella granulosis virus,27/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1403.htm
Cylindrobasidium laeve,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1714.htm
Cytokinin,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3589.htm
Dacnusa sibirica,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2220.htm
Daphne oil,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3835.htm
D-camphor,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/4022.htm
D-carvone,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3122.htm
Delphastus catalinae,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2221.htm
Delphastus pusillus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2222.htm
Deraeocoris brevis,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2223.htm
Dextrose,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3539.htm
D-fructose,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3267.htm
Diaeretiella rapae,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2316.htm
Diallyl disulfide,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3543.htm
Dibutyl succinate,22/08/2024,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3607.htm
Dicoumarol,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3446.htm
Dicyphus hesperus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2227.htm
Diglyphus isea,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2224.htm
Dihydroazadirachtin,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2053.htm
Dipotassium phosphonate,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3582.htm
Disparlure,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1962.htm
D-limonene,26/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/418.htm
Drosomycin peptide,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3783.htm
D-tagatose,05/02/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3649.htm
Durvillea potatorum extract,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3924.htm
Dysphania ambrosioides extract,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3483.htm
Ecklonia maxima extract,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3923.htm
Eggshell powder,22/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3668.htm
"Emamectin B1a BPDB: Biopesticides DataBase Top Environmental Fate Ecotoxicology Human Health Translations Home A to Z: All Micro-organism related Macro-organism related Plant-derived Animal-derived Other naturals Search Support Edit history Purchasing and licensing Industry collaboration N E W - New support docs available - Newsletter Aug 2025 - User survey Emamectin B1a Last updated: 23/08/2025 (Also known as: abamectin-aminomethyl B1a) Hazard alerts The following alerts are based on the data in the tables below. An absence of an alert does not imply the substance has no implications for human health, biodiversity or the environment but just that we do not have the data to form a judgement. These hazard alerts do not take account of usage patterns or exposure, thus do not represent risk. Environmental fate Ecotoxicity Human health &nbsp &nbsp Human health High alert: Mammals acute toxicity: High GENERAL INFORMATION Description A naturally occuring soil Actinomycete effective against various insect pests Example pests controlled Caterpillars; Mites; Thrips; Leaf miners Example applications Fruit trees; Leafy crops including lettuce, brassicas Efficacy & activity - Appearance and life cycle - Taxonomic classification - GB regulatory status GB COPR regulatory status Not approved Date COPR inclusion expires Not applicable GB LERAP status No UK approval for use as a plant protection agent EC Regulation 1107/2009 (repealing 91/414) EC Regulation 1107/2009 status Approved Dossier rapporteur/co-rapporteur Netherlands Date EC 1107/2009 inclusion expires 15/11/2026 EU Candidate for substitution (CfS) No Listed in EU database Yes Approved for use (✓) under EC 1107/2009 in the following EU Member States AT Austria BE Belgium BG Bulgaria CY Cyprus CZ Czech Republic DE Germany DK Denmark EE Estonia EL Greece ✓ ✓ ✓ ✓ &nbsp &nbsp &nbsp &nbsp ✓ ES Spain FI Finland FR France HR Croatia HU Hungary IE Ireland IT Italy LT Lithuania LU Luxembourg ✓ &nbsp ✓ ✓ ✓ &nbsp ✓ &nbsp &nbsp LV Latvia MT Malta NL Netherlands PL Poland PT Portugal RO Romania SE Sweden SI Slovenia SK Slovakia &nbsp &nbsp ✓ ✓ ✓ ✓ &nbsp ✓ ✓ Approved for use (✓) under EC 1107/2009 by Mutual Recognition of Authorisation and/or national regulations in the following EEA countries IS Iceland NO Norway &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Additional information Known to be also used in the following countries - Chemical structure Isomerism Emamectin B1a is a complex molecule with multiple chiral centres. Chemical formula C₄₉H₇₅NO₁₃ Canonical SMILES CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)NC)OC)OC)C)C Isomeric SMILES CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@@H]([C@@H](O7)C)NC)OC)OC)\C)C International Chemical Identifier key (InChIKey) CXEGAUYXQAKHKJ-COFQVFHOSA-N International Chemical Identifier (InChI) InChI=1S/C49H75NO13/c1-12-26(2)44-29(5)18-19-48(63-44)24-35-21-34(62-48)17-16-28(4)43(27(3)14-13-15-33-25-56-46-42(51)30(6)20-36(47(52)59-35)49(33,46)53)60-40-23-38(55-11)45(32(8)58-40)61-39-22-37(54-10)41(50-9)31(7)57-39/h13-16,18-20,26-27,29,31-32,34-46,50-51,53H,12,17,21-25H2,1-11H3/b14-13+,28-16+,33-15+/t26-,27-,29-,31-,32-,34+,35-,36-,37-,38-,39-,40-,41+,42+,43-,44+,45-,46+,48+,49+/m0/s1 2D structure diagram/image available? Yes General status Biopesticide type Fungicide; Other substance; Veterinary substance Other bioactivity & uses Bactericide Substance groups Micro-organism derived substance Minimum active substance purity - Known relevant impurities - Substance origin - Mode of action Non-systemic, acts by causing insect paralysis. Glutamate-gated chloride channel (GluCl) allosteric modulator. Substance source Produced by the fermentation of the soil actinomycete Streptomyces avermitilis Uses Crop protection Target pests Caterpillars; Mites; Thrips; Leaf miners Target host Fruit trees; Leafy crops including lettuce, brassicas Farming system suitability - CAS RN 121124-29-6 EC number - CIPAC number 791 US EPA chemical code - PubChem CID - Molecular mass 886.1 PIN (Preferred Identification Name) - IUPAC name (10E,14E,16E)-(1R,4S,5S,6S,6R,8R,12S,13S,20R,21R,24S)-6-[(S)-secbutyl]-21,24-dihydroxy-5,11,13,22-tetramethyl-2-oxo-(3,7,19-trioxatetracyclo[15.6.1.1.0]pentacosa-10,14,16,22-tetraene)-6-spiro-2Œ-(5,6-dihydro-2H-pyran)-12-yl 2,6-dideoxy-3-O-methyl-4-O-(2,4,6-trideoxy-3-O-methyl-4-methylamino-α-L-lyxo-hexapyranosyl)-)α-L-arabino-hexapyranoside CAS name (4R)-5-O-demethyl-4-deoxy-4-(methylamino)avermectin A1a Forever chemical - Other status information - Relevant Environmental Water Quality Standards - Herbicide Resistance Class (HRAC MoA class) Not applicable Herbicide Resistance Class (WSSA MoA class) Not applicable Insecticide Resistance Class (IRAC MoA class) 6 Fungicide Resistance Class (FRAC MOA class) BM02 Examples of recorded resistance - Physical state White or faintly yellow powder Related substances & organisms emamectin benzoate emamectin B1b Commercial Property Value Availability status Current Introduction & key dates 1997, introduced Israel and Japan; 1999, introduced USA Example manufacturers & suppliers of products using this active now or historically - Example products using this active - Formulation and application details - Commercial production Emamectin B1a is produced commercially through a multi-step chemical synthesis process. The process begins with the fermentation of a specific strain of the bacterium Streptomyces avermitilis , which produces avermectin B1a as a secondary metabolite. The avermectin B1a is then chemically modified to produce emamectin B1a. This involves several steps, including oxidation and amination reactions. The resulting emamectin B1a is purified to remove any impurities and by-products. This is typically done using high-performance liquid chromatography (HPLC) or other purification techniques. Impact on climate of production and use - ENVIRONMENTAL FATE Property Value Source; quality score; and other information Interpretation Solubility - In water at 20 °C (mg l⁻¹) 21 A4 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 4 = Verified data Moderate Solubility - In organic solvents at 20 °C (mg l⁻¹) - - - Melting point (°C) - - - Boiling point (°C) - - - Degradation point (°C) - - - Flashpoint (°C) - - - Octanol-water partition coefficient at pH 7, 20 °C P 1.00 X 10 05 Calculated - Log P 5.0 A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes High Fat solubility of residues Solubility Soluble A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes - Data type Regulatory data - observed in metabolism and farm animal feeding studies A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes - Density (g ml⁻¹) - - - Dissociation constant pKa) at 25 °C - - - - Vapour pressure at 20 °C (mPa) - - - Henry's law constant at 25 °C (Pa m³ mol⁻¹) - - - Volatilisation as max % of applied dose lost From plant surface - - - From soil surface - - - Maximum UV-vis absorption L mol⁻¹ cm⁻¹ - - - Surface tension (mN m⁻¹) - - - Degradation Property Value Source; quality score; and other information Interpretation General biodegradability - Soil degradation (days) (aerobic) DT₅₀ (typical) - - - DT₅₀ (lab at 20 °C) - - - DT₅₀ (field) - - - DT₉₀ (lab at 20 °C) - - - DT₉₀ (field) - - - DT₅₀ modelling endpoint - - - Note - Dissipation rate RL₅₀ (days) on plant matrix Value - - - Note - Dissipation rate RL₅₀ (days) on and in plant matrix Value - - - Note - Aqueous photolysis DT₅₀ (days) at pH 7 Value - - - Note - Aqueous hydrolysis DT₅₀ (days) at 20 °C and pH 7 Value - - - Note - Water-sediment DT₅₀ (days) - - - Water phase only DT₅₀ (days) - - - Sediment phase only DT₅₀ (days) - - - Air degradation As this parameter is not normally measured directly, a surrogate measure is used: ‘Photochemical oxidative DT₅₀’. Where data is available, this can be found in the Fate Indices section below. Decay in stored produce DT₅₀ - Soil adsorption and mobility Property Value Source; quality score; and other information Interpretation Linear K d (mL g⁻¹) - - - K oc (mL g⁻¹) - Notes and range - Freundlich K f (mL g⁻¹) - - - K foc (mL g⁻¹) - 1 / n - Notes and range - pH sensitivity - Known soil metabolites Metabolite Major/Minor fraction Estimated maximum occurrence fraction Notes 8a-hydroxy-4-deoxy-4-epi-methylamino avermectin B1a",23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2529.htm
"Emamectin B1b BPDB: Biopesticides DataBase Top Environmental Fate Ecotoxicology Human Health Translations Home A to Z: All Micro-organism related Macro-organism related Plant-derived Animal-derived Other naturals Search Support Edit history Purchasing and licensing Industry collaboration N E W - New support docs available - Newsletter Aug 2025 - User survey Emamectin B1b Last updated: 23/08/2025 (Also known as: abamectin-aminomethyl B1b) Hazard alerts The following alerts are based on the data in the tables below. An absence of an alert does not imply the substance has no implications for human health, biodiversity or the environment but just that we do not have the data to form a judgement. These hazard alerts do not take account of usage patterns or exposure, thus do not represent risk. Environmental fate Ecotoxicity Human health &nbsp &nbsp Human health Moderate alert: Mammals acute toxicity: Moderate; Reproduction/development effects; Neurotoxicant GENERAL INFORMATION Description A naturally occuring soil Actinomycete effective against various soft-bodied insects Example pests controlled Caterpillars; Mites; Thrips; Leaf miners Example applications Fruit trees; Leafy crops including lettuce, brassicas Efficacy & activity - Appearance and life cycle - Taxonomic classification - GB regulatory status GB COPR regulatory status Not approved Date COPR inclusion expires Not applicable GB LERAP status No UK approval for use as a plant protection agent EC Regulation 1107/2009 (repealing 91/414) EC Regulation 1107/2009 status Approved Dossier rapporteur/co-rapporteur Netherlands Date EC 1107/2009 inclusion expires 15/11/2026 EU Candidate for substitution (CfS) No Listed in EU database Yes Approved for use (✓) under EC 1107/2009 in the following EU Member States AT Austria BE Belgium BG Bulgaria CY Cyprus CZ Czech Republic DE Germany DK Denmark EE Estonia EL Greece ✓ ✓ ✓ ✓ &nbsp &nbsp &nbsp &nbsp ✓ ES Spain FI Finland FR France HR Croatia HU Hungary IE Ireland IT Italy LT Lithuania LU Luxembourg ✓ &nbsp ✓ ✓ ✓ &nbsp ✓ &nbsp &nbsp LV Latvia MT Malta NL Netherlands PL Poland PT Portugal RO Romania SE Sweden SI Slovenia SK Slovakia &nbsp &nbsp ✓ ✓ ✓ ✓ &nbsp ✓ ✓ Approved for use (✓) under EC 1107/2009 by Mutual Recognition of Authorisation and/or national regulations in the following EEA countries IS Iceland NO Norway &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Additional information Known to be also used in the following countries - Chemical structure Isomerism Emamectin B1b is a complex molecule with multiple chiral centres. Chemical formula C₄₈H₇₃NO₁₃ Canonical SMILES CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)NC)OC)OC)C)OC7(C4)C=CC(C(O7)C(C)C)C)O Isomeric SMILES C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@@H]([C@@H](O6)C)NC)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C(C)C)C)O International Chemical Identifier key (InChIKey) DXIOOXFZLKCVHK-VAUHGISYSA-N International Chemical Identifier (InChI) InChI=1S/C48H73NO13/c1-25(2)42-28(5)17-18-47(62-42)23-34-20-33(61-47)16-15-27(4)43(26(3)13-12-14-32-24-55-45-41(50)29(6)19-35(46(51)58-34)48(32,45)52)59-39-22-37(54-11)44(31(8)57-39)60-38-21-36(53-10)40(49-9)30(7)56-38/h12-15,17-19,25-26,28,30-31,33-45,49-50,52H,16,20-24H2,1-11H3/b13-12+,27-15+,32-14+/t26-,28-,30-,31-,33+,34-,35-,36-,37-,38-,39-,40+,41+,42+,43-,44-,45+,47+,48+/m0/s1 2D structure diagram/image available? Yes General status Biopesticide type Fungicide; Other substance; Veterinary substance Other bioactivity & uses Bactericide Substance groups Micro-organism derived substance Minimum active substance purity - Known relevant impurities - Substance origin - Mode of action Non-systemic, acts by causing insect paralysis. Glutamate-gated chloride channel (GluCl) allosteric modulator. Substance source Produced by the fermentation of the soil actinomycete Streptomyces avermitilis Uses Crop protection Target pests Caterpillars; Mites; Thrips; Leaf miners Target host Fruit trees; Leafy crops including lettuce, brassicas Farming system suitability - CAS RN 121424-52-0 EC number - CIPAC number 791 US EPA chemical code - PubChem CID - Molecular mass 872.1 PIN (Preferred Identification Name) - IUPAC name (10E,14E,16E)-(1R,4S,5S,6S,6R,8R,12S,13S,20R,21R,24S)-21,24-dihydroxy--6-isopropyl-5,11,13,22-tetramethyl-2-oxo-(3,7,19-trioxatetracyclo[15.6.1.1.0]pentacosa-10,14,16,22-tetraene)-6-spiro-2Œ-(5,6-dihydro-2H-pyran)-12-yl 2,6-dideoxy-3-O-methyl-4-O-(2,4,6-trideoxy-3-O-methyl-4-methylamino-α-L-lyxo-hexapyranosyl)-)-α-L-arabino-hexapyranoside CAS name (4R)-5-O-demethyl-25-de(1-methylpropyl)-4-deoxy-4-(methylamino)-25-(1-methylethyl)-avermectin A1a Forever chemical - Other status information - Relevant Environmental Water Quality Standards - Herbicide Resistance Class (HRAC MoA class) Not applicable Herbicide Resistance Class (WSSA MoA class) Not applicable Insecticide Resistance Class (IRAC MoA class) 6 Fungicide Resistance Class (FRAC MOA class) BM02 Examples of recorded resistance - Physical state White or faintly yellow powder Related substances & organisms emamectin benzoate emamectin B1a Commercial Property Value Availability status Current Introduction & key dates 1997, introduced Israel and Japan; 1999, introduced USA Example manufacturers & suppliers of products using this active now or historically - Example products using this active - Formulation and application details - Commercial production Emamectin B1b is produced commercially through a multi-step chemical synthesis process. The process begins with the fermentation of a specific strain of the bacterium Streptomyces avermitilis , which produces avermectin B1b as a secondary metabolite. The avermectin B1b is then chemically modified to produce emamectin B1b. This involves several steps, including oxidation and amination reactions. The resulting emamectin B1b is purified to remove any impurities and by-products. This is typically done using high-performance liquid chromatography (HPLC) or other purification techniques. Impact on climate of production and use - ENVIRONMENTAL FATE Property Value Source; quality score; and other information Interpretation Solubility - In water at 20 °C (mg l⁻¹) 21 A4 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 4 = Verified data Moderate Solubility - In organic solvents at 20 °C (mg l⁻¹) - - - Melting point (°C) - - - Boiling point (°C) - - - Degradation point (°C) - - - Flashpoint (°C) - - - Octanol-water partition coefficient at pH 7, 20 °C P 1.00 X 10 05 Calculated - Log P 5.0 A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes High Fat solubility of residues Solubility Soluble A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes - Data type Regulatory data - observed in metabolism and farm animal feeding studies A5 A = EU regulatory and evaluation data as published by EC, EFSA (RAR, DAR & Conclusion dossiers), EMA (e.g. EU Annex III PIC DGD) ( EU - Pesticides database ; EFSA Scientific Publications ) 5 = Verified data used for regulatory purposes - Density (g ml⁻¹) - - - Dissociation constant pKa) at 25 °C - - - - Vapour pressure at 20 °C (mPa) - - - Henry's law constant at 25 °C (Pa m³ mol⁻¹) - - - Volatilisation as max % of applied dose lost From plant surface - - - From soil surface - - - Maximum UV-vis absorption L mol⁻¹ cm⁻¹ - - - Surface tension (mN m⁻¹) - - - Degradation Property Value Source; quality score; and other information Interpretation General biodegradability - Soil degradation (days) (aerobic) DT₅₀ (typical) - - - DT₅₀ (lab at 20 °C) - - - DT₅₀ (field) - - - DT₉₀ (lab at 20 °C) - - - DT₉₀ (field) - - - DT₅₀ modelling endpoint - - - Note - Dissipation rate RL₅₀ (days) on plant matrix Value - - - Note - Dissipation rate RL₅₀ (days) on and in plant matrix Value - - - Note - Aqueous photolysis DT₅₀ (days) at pH 7 Value - - - Note - Aqueous hydrolysis DT₅₀ (days) at 20 °C and pH 7 Value - - - Note - Water-sediment DT₅₀ (days) - - - Water phase only DT₅₀ (days) - - - Sediment phase only DT₅₀ (days) - - - Air degradation As this parameter is not normally measured directly, a surrogate measure is used: ‘Photochemical oxidative DT₅₀’. Where data is available, this can be found in the Fate Indices section below. Decay in stored produce DT₅₀ - Soil adsorption and mobility Property Value Source; quality score; and other information Interpretation Linear K d (mL g⁻¹) - - - K oc (mL g⁻¹) - Notes and range - Freundlich K f (mL g⁻¹) - - - K foc (mL g⁻¹) - 1 / n - Notes and range - pH sensitivity - Known soil metabolites Metabolite Major/Minor fraction Estimated maximum occurrence fraction Notes N-nitroso MAB1a Major fraction - - (4R)-5-O-demethyl-4-deoxy-4-(formylmethylamino)-avermectin A1a",23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2530.htm
Emamectin benzoate,26/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1326.htm
Encarsia aurantii,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2346.htm
Encarsia formosa,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2228.htm
Encarsia inaron,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2347.htm
Encarsia opulenta,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2349.htm
Encarsia perplexa,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2350.htm
Endo-brevicomin,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1966.htm
Entyloma ageratinae,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1715.htm
Episyrphus balteatus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2230.htm
Equisetum arvense leaf extract,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3281.htm
Eretmocerus eremicus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2231.htm
Eretmocerus mundus,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2232.htm
Erwinia amylovora HrpN harpin protein,23/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2473.htm
Erwinia carotovora,25/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/1716.htm
Ethylene,27/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/2009.htm
Eucalyptus oil,24/08/2025,,,,,,,,,,,https://sitem.herts.ac.uk/aeru/bpdb/Reports/3283.htm
